test_date,test_timestamp,playername,team,leftMaxForce,rightMaxForce,leftTorque,rightTorque,accel_load_accum,distance_total,accel_distance_test_date,accel_distance_timestamp
2022-09-09,2022-09-09 12:39:34,PLAYER_557,Mens Basketball,433.75,472.0,201.043125,218.772,583.491274,4227.876492,2022-09-09,2022-09-09 17:00:00
2022-09-09,2022-09-09 12:35:24,PLAYER_755,Mens Basketball,314.5,285.75,168.41475,153.019125,472.189093,3602.639429,2022-09-09,2022-09-09 17:00:00
2022-09-12,2022-09-12 12:10:45,PLAYER_1079,Mens Basketball,335.75,364.75,140.511375,152.647875,110.533898,641.312577,2022-09-13,2022-09-13 17:00:00
2022-09-19,2022-09-19 16:47:22,PLAYER_1128,Womens Basketball,337.0,267.5,147.1005,116.76375,707.242321,5279.93501,2022-09-20,2022-09-20 12:50:00
2022-09-23,2022-09-23 12:58:37,PLAYER_1186,Mens Basketball,376.5,364.25,174.50775,168.829875,561.923288,3808.982457,2022-09-23,2022-09-23 18:00:00
2022-09-23,2022-09-23 12:57:04,PLAYER_557,Mens Basketball,450.25,439.75,208.690875,203.824125,474.476471,3332.187109,2022-09-23,2022-09-23 18:00:00
2022-09-23,2022-09-23 12:48:14,PLAYER_755,Mens Basketball,340.75,308.0,182.471625,164.934,474.058071,3643.906328,2022-09-23,2022-09-23 18:00:00
2022-09-24,2022-09-24 12:43:36,PLAYER_745,Womens Soccer,250.25,286.0,86.711625,99.099,461.673474,4664.126887,2022-09-24,2022-09-24 12:50:00
2022-09-28,2022-09-28 14:18:07,PLAYER_490,Mens Soccer,347.0,319.0,148.3425,136.3725,386.836376,3826.792212,2023-08-08,2023-08-08 14:24:35
2022-09-28,2022-09-28 14:19:44,PLAYER_617,Mens Soccer,450.0,457.5,208.575,212.05125,766.520462,6285.887974,2022-09-28,2022-09-28 18:00:00
2022-09-29,2022-09-29 14:35:36,PLAYER_137,Mens Soccer,299.5,310.5,130.73175,135.53325,707.500286,7149.893382,2022-09-29,2022-09-29 18:00:00
2022-10-04,2022-10-04 19:21:07,PLAYER_1186,Mens Basketball,376.25,338.5,174.391875,156.89475,371.311173,2507.594768,2022-10-05,2022-10-05 17:35:19
2022-10-04,2022-10-04 19:17:10,PLAYER_557,Mens Basketball,343.0,361.75,158.9805,167.671125,434.961687,2850.092774,2022-10-05,2022-10-05 17:35:19
2022-10-04,2022-10-04 19:11:13,PLAYER_755,Mens Basketball,330.0,290.5,176.715,155.56275,450.699412,3298.388525,2022-10-05,2022-10-05 17:35:19
2022-10-19,2022-10-19 11:09:19,PLAYER_719,Womens Soccer,204.5,145.25,81.90225,58.172625,435.55827,4243.3005,2022-10-19,2022-10-19 15:55:00
2022-11-15,2022-11-15 17:49:28,PLAYER_084,Womens Soccer,296.5,285.5,124.08525,119.48175,244.036551,2251.68382,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 17:50:40,PLAYER_1094,Womens Soccer,332.25,301.0,142.036875,128.6775,225.454559,2157.641421,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 17:48:26,PLAYER_115,Womens Soccer,248.75,233.5,101.863125,95.61825,235.191583,2189.018246,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 18:01:04,PLAYER_457,Womens Soccer,346.0,374.5,141.687,153.35775,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 18:07:05,PLAYER_685,Womens Soccer,279.25,245.75,116.866125,102.846375,230.357988,2019.854869,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 17:58:06,PLAYER_719,Womens Soccer,197.25,151.0,78.998625,60.4755,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 17:53:30,PLAYER_780,Womens Soccer,419.75,404.75,198.331875,191.244375,242.262003,2088.844625,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 18:08:32,PLAYER_796,Womens Soccer,321.5,255.25,117.18675,93.038625,233.934187,2200.428679,2023-07-17,2023-07-17 11:58:00
2022-11-15,2022-11-15 17:56:30,PLAYER_944,Womens Soccer,306.25,287.25,117.140625,109.873125,251.595805,2332.948319,2023-07-17,2023-07-17 11:58:00
2022-12-13,2022-12-13 16:18:37,PLAYER_1128,Womens Basketball,383.25,285.0,167.288625,124.4025,619.280665,4454.071284,2022-12-15,2022-12-15 14:30:00
2023-01-18,2023-01-18 18:08:41,PLAYER_457,Womens Soccer,340.25,351.75,139.332375,144.041625,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-01-18,2023-01-18 18:07:28,PLAYER_719,Womens Soccer,221.75,158.5,88.810875,63.47925,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-01-23,2023-01-23 15:45:57,PLAYER_021,Football,421.0,409.0,183.7665,178.5285,484.978837,3776.19722,2023-06-16,2023-06-16 12:01:47
2023-01-23,2023-01-23 15:48:42,PLAYER_093,Football,493.0,552.0,224.0685,250.884,524.268007,4534.408223,2023-06-16,2023-06-16 12:01:47
2023-01-23,2023-01-23 15:54:03,PLAYER_1129,Football,452.25,446.5,217.758375,214.98975,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-01-23,2023-01-23 16:02:33,PLAYER_342,Football,527.75,546.75,263.611125,273.101625,490.845504,4463.820471,2023-06-16,2023-06-16 12:01:47
2023-01-23,2023-01-23 13:38:56,PLAYER_567,Football,550.25,548.5,269.897625,269.03925,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-01-25,2023-01-25 19:29:12,PLAYER_084,Womens Soccer,265.5,263.75,111.11175,110.379375,244.036551,2251.68382,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:28:19,PLAYER_1094,Womens Soccer,301.5,293.25,128.89125,125.364375,225.454559,2157.641421,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:25:05,PLAYER_115,Womens Soccer,243.0,222.25,99.5085,91.011375,235.191583,2189.018246,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:21:13,PLAYER_218,Womens Soccer,299.25,283.5,119.849625,113.54175,216.912372,1860.628892,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:24:10,PLAYER_457,Womens Soccer,312.75,361.5,128.071125,148.03425,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 18:36:39,PLAYER_685,Womens Soccer,282.0,270.75,118.017,113.308875,230.357988,2019.854869,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:15:48,PLAYER_719,Womens Soccer,247.75,179.75,99.223875,71.989875,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:27:16,PLAYER_780,Womens Soccer,376.5,394.25,177.89625,186.283125,242.262003,2088.844625,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:22:17,PLAYER_796,Womens Soccer,291.25,264.0,106.160625,96.228,233.934187,2200.428679,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:31:47,PLAYER_803,Womens Soccer,265.25,272.75,99.070875,101.872125,234.891257,2703.475785,2023-07-17,2023-07-17 11:58:00
2023-01-25,2023-01-25 19:30:34,PLAYER_944,Womens Soccer,298.75,283.25,114.271875,108.343125,251.595805,2332.948319,2023-07-17,2023-07-17 11:58:00
2023-01-27,2023-01-27 21:22:45,PLAYER_1077,Mens Soccer,367.5,342.25,137.26125,127.830375,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:45:29,PLAYER_1196,Mens Soccer,406.25,441.25,191.953125,208.490625,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:26:35,PLAYER_137,Mens Soccer,353.25,381.5,154.193625,166.52475,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:33:09,PLAYER_182,Mens Soccer,418.75,444.5,175.246875,186.02325,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:27:34,PLAYER_490,Mens Soccer,370.75,399.75,158.495625,170.893125,386.836376,3826.792212,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:30:59,PLAYER_617,Mens Soccer,454.25,479.25,210.544875,222.132375,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:25:41,PLAYER_902,Mens Soccer,295.75,300.0,121.109625,122.85,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-01-27,2023-01-27 21:24:37,PLAYER_964,Mens Soccer,376.0,437.25,167.508,194.794875,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:49:03,PLAYER_1077,Mens Soccer,360.5,376.25,134.64675,140.529375,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:30:29,PLAYER_1114,Mens Soccer,388.25,388.5,165.976875,166.08375,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:31:23,PLAYER_1196,Mens Soccer,425.5,451.5,201.04875,213.33375,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:40:48,PLAYER_137,Mens Soccer,366.5,370.75,159.97725,161.832375,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:42:38,PLAYER_182,Mens Soccer,447.75,445.5,187.383375,186.44175,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:37:28,PLAYER_490,Mens Soccer,382.25,462.5,163.411875,197.71875,386.836376,3826.792212,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:34:48,PLAYER_617,Mens Soccer,466.5,432.0,216.22275,200.232,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:51:24,PLAYER_902,Mens Soccer,281.75,358.0,115.376625,146.601,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-02-15,2023-02-15 21:40:03,PLAYER_964,Mens Soccer,463.25,415.5,206.377875,185.10525,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-02-16,2023-02-16 15:42:39,PLAYER_021,Football,446.0,436.5,194.679,190.53225,484.978837,3776.19722,2023-06-16,2023-06-16 12:01:47
2023-02-16,2023-02-16 15:35:34,PLAYER_093,Football,563.25,613.0,255.997125,278.6085,524.268007,4534.408223,2023-06-16,2023-06-16 12:01:47
2023-02-16,2023-02-16 15:14:20,PLAYER_1129,Football,443.5,430.0,213.54525,207.045,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-02-16,2023-02-16 13:18:15,PLAYER_342,Football,544.0,558.75,271.728,279.095625,490.845504,4463.820471,2023-06-16,2023-06-16 12:01:47
2023-02-16,2023-02-16 13:24:01,PLAYER_567,Football,552.0,549.75,270.756,269.652375,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-02-27,2023-02-27 19:22:01,PLAYER_084,Womens Soccer,309.0,286.0,129.3165,119.691,244.036551,2251.68382,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:40:17,PLAYER_1094,Womens Soccer,296.75,307.5,126.860625,131.45625,225.454559,2157.641421,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:20:47,PLAYER_115,Womens Soccer,258.75,246.0,105.958125,100.737,235.191583,2189.018246,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:43:42,PLAYER_218,Womens Soccer,296.75,288.25,118.848375,115.444125,216.912372,1860.628892,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:19:43,PLAYER_457,Womens Soccer,346.0,354.0,141.687,144.963,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:23:22,PLAYER_719,Womens Soccer,259.25,211.25,103.829625,84.605625,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:26:47,PLAYER_780,Womens Soccer,351.5,363.5,166.08375,171.75375,242.262003,2088.844625,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:33:21,PLAYER_796,Womens Soccer,298.75,261.0,108.894375,95.1345,233.934187,2200.428679,2023-07-17,2023-07-17 11:58:00
2023-02-27,2023-02-27 19:34:29,PLAYER_944,Womens Soccer,338.25,304.0,129.380625,116.28,251.595805,2332.948319,2023-07-17,2023-07-17 11:58:00
2023-03-10,2023-03-10 21:41:44,PLAYER_1077,Mens Soccer,343.25,390.0,128.203875,145.665,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:23:46,PLAYER_1114,Mens Soccer,381.75,414.25,163.198125,177.091875,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:27:05,PLAYER_1196,Mens Soccer,420.0,447.75,198.45,211.561875,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:27:57,PLAYER_137,Mens Soccer,389.25,420.75,169.907625,183.657375,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:42:53,PLAYER_182,Mens Soccer,439.0,471.0,183.7215,197.1135,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:37:39,PLAYER_490,Mens Soccer,405.0,423.25,173.1375,180.939375,386.836376,3826.792212,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:25:52,PLAYER_617,Mens Soccer,452.5,433.75,209.73375,201.043125,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:45:33,PLAYER_902,Mens Soccer,282.5,347.25,115.68375,142.198875,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-03-10,2023-03-10 21:34:59,PLAYER_964,Mens Soccer,389.0,465.0,173.2995,207.1575,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-03-20,2023-03-20 13:50:05,PLAYER_567,Football,377.0,578.5,184.9185,283.75425,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-03-20,2023-03-20 18:03:00,PLAYER_719,Womens Soccer,260.25,244.5,104.230125,97.92225,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-03-21,2023-03-21 17:55:00,PLAYER_1186,Mens Basketball,370.25,326.75,158.281875,139.685625,452.644781,3214.598685,2023-04-04,2023-04-04 17:30:00
2023-03-21,2023-03-21 18:34:18,PLAYER_755,Mens Basketball,374.75,335.75,200.678625,179.794125,440.59207,3480.750443,2023-04-04,2023-04-04 17:30:00
2023-03-27,2023-03-27 20:43:10,PLAYER_1077,Mens Soccer,362.0,368.25,135.207,137.541375,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:27:43,PLAYER_1114,Mens Soccer,406.5,368.5,173.77875,157.53375,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:23:57,PLAYER_137,Mens Soccer,369.25,408.0,161.177625,178.092,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:38:10,PLAYER_182,Mens Soccer,456.25,457.0,190.940625,191.2545,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:30:25,PLAYER_490,Mens Soccer,374.5,424.25,160.09875,181.366875,386.836376,3826.792212,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:44:10,PLAYER_617,Mens Soccer,440.0,414.5,203.94,192.12075,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:41:53,PLAYER_902,Mens Soccer,298.0,336.75,122.031,137.899125,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 20:21:56,PLAYER_964,Mens Soccer,430.5,407.0,191.78775,181.3185,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-03-27,2023-03-27 16:56:18,PLAYER_1128,Womens Basketball,338.0,287.5,147.537,125.49375,650.702315,5240.198287,2023-04-12,2023-04-12 14:15:00
2023-04-10,2023-04-10 17:38:15,PLAYER_1079,Mens Basketball,567.0,462.25,262.8045,214.252875,624.292075,5399.241614,2023-04-18,2023-04-18 16:30:22
2023-04-14,2023-04-14 20:23:21,PLAYER_1077,Mens Soccer,389.25,378.0,145.384875,141.183,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 20:06:41,PLAYER_1114,Mens Soccer,426.25,392.25,182.221875,167.686875,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 20:20:12,PLAYER_137,Mens Soccer,386.0,394.25,168.489,172.090125,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 20:13:21,PLAYER_182,Mens Soccer,500.5,457.25,209.45925,191.359125,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 20:12:12,PLAYER_617,Mens Soccer,527.25,432.75,244.380375,200.579625,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 13:21:38,PLAYER_902,Mens Soccer,290.25,360.5,118.857375,147.62475,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-04-14,2023-04-14 20:21:14,PLAYER_964,Mens Soccer,454.75,419.5,202.591125,186.88725,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-04-17,2023-04-17 17:00:43,PLAYER_1128,Womens Basketball,208.75,248.75,91.119375,108.579375,247.543453,1482.132257,2023-04-18,2023-04-18 13:20:00
2023-04-17,2023-04-17 17:01:14,PLAYER_1128,Womens Basketball,356.25,299.5,155.503125,130.73175,247.543453,1482.132257,2023-04-18,2023-04-18 13:20:00
2023-04-17,2023-04-17 17:44:02,PLAYER_719,Womens Soccer,309.5,289.75,123.95475,116.044875,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 17:38:53,PLAYER_1079,Mens Basketball,509.25,444.75,236.037375,206.141625,398.872947,2975.35537,2023-04-24,2023-04-24 17:43:00
2023-04-24,2023-04-24 17:47:03,PLAYER_1186,Mens Basketball,418.75,353.5,194.090625,163.84725,362.024671,2903.733967,2023-06-27,2023-06-27 16:40:01
2023-04-24,2023-04-24 17:48:11,PLAYER_557,Mens Basketball,402.75,382.0,186.674625,177.057,335.304237,2961.473169,2023-06-27,2023-06-27 16:40:01
2023-04-24,2023-04-24 17:49:04,PLAYER_755,Mens Basketball,410.0,330.25,219.555,176.848875,434.384211,3146.347709,2023-06-28,2023-06-28 16:45:00
2023-04-24,2023-04-24 20:25:07,PLAYER_1077,Mens Soccer,390.0,401.5,145.665,149.96025,497.437774,4759.218498,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:04:19,PLAYER_1114,Mens Soccer,410.5,397.0,175.48875,169.7175,535.193522,4747.804798,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:06:45,PLAYER_1196,Mens Soccer,458.0,441.0,216.405,208.3725,498.430205,4309.412058,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:10:04,PLAYER_137,Mens Soccer,426.0,418.25,185.949,182.566125,464.655133,4431.155835,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:26:20,PLAYER_182,Mens Soccer,478.0,446.0,200.043,186.651,495.086819,4766.62166,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:12:13,PLAYER_617,Mens Soccer,512.25,429.0,237.427875,198.8415,490.966541,4104.711474,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:27:44,PLAYER_902,Mens Soccer,220.5,336.0,90.29475,137.592,418.776309,4157.624488,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 20:19:10,PLAYER_964,Mens Soccer,486.0,458.5,216.513,204.26175,414.036005,3889.510671,2023-08-08,2023-08-08 14:24:35
2023-04-24,2023-04-24 16:50:13,PLAYER_1128,Womens Basketball,367.75,308.0,160.522875,134.442,435.878062,2025.669859,2023-04-25,2023-04-25 13:00:00
2023-04-24,2023-04-24 18:23:28,PLAYER_084,Womens Soccer,288.25,306.0,120.632625,128.061,244.036551,2251.68382,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:08:51,PLAYER_1094,Womens Soccer,336.0,295.25,143.64,126.219375,225.454559,2157.641421,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:20:43,PLAYER_115,Womens Soccer,291.5,234.5,119.36925,96.02775,235.191583,2189.018246,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:07:09,PLAYER_218,Womens Soccer,323.25,324.25,129.461625,129.862125,216.912372,1860.628892,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:00:43,PLAYER_457,Womens Soccer,359.0,376.0,147.0105,153.972,201.580667,1856.735074,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 17:54:13,PLAYER_719,Womens Soccer,300.0,282.25,120.15,113.041125,217.643873,2223.140638,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:19:22,PLAYER_780,Womens Soccer,407.5,347.5,192.54375,164.19375,242.262003,2088.844625,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:16:27,PLAYER_796,Womens Soccer,317.5,256.25,115.72875,93.403125,233.934187,2200.428679,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:21:59,PLAYER_803,Womens Soccer,306.25,300.5,114.384375,112.23675,234.891257,2703.475785,2023-07-17,2023-07-17 11:58:00
2023-04-24,2023-04-24 18:15:03,PLAYER_944,Womens Soccer,331.0,306.5,126.6075,117.23625,251.595805,2332.948319,2023-07-17,2023-07-17 11:58:00
2023-04-25,2023-04-25 18:14:23,PLAYER_685,Womens Soccer,304.5,280.75,127.43325,117.493875,230.357988,2019.854869,2023-07-17,2023-07-17 11:58:00
2023-04-26,2023-04-26 13:40:52,PLAYER_021,Football,416.25,415.25,181.693125,181.256625,484.978837,3776.19722,2023-06-16,2023-06-16 12:01:47
2023-04-26,2023-04-26 13:35:39,PLAYER_1129,Football,316.0,272.0,152.154,130.968,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-04-26,2023-04-26 13:25:08,PLAYER_342,Football,610.5,586.5,304.94475,292.95675,490.845504,4463.820471,2023-06-16,2023-06-16 12:01:47
2023-04-26,2023-04-26 13:30:53,PLAYER_567,Football,595.0,578.25,291.8475,283.631625,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-04-28,2023-04-28 13:57:51,PLAYER_093,Football,606.5,537.5,308.40525,273.31875,524.268007,4534.408223,2023-06-16,2023-06-16 12:01:47
2023-05-01,2023-05-01 13:29:20,PLAYER_1129,Football,371.5,296.75,178.87725,142.885125,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-05-01,2023-05-01 13:50:25,PLAYER_1129,Football,407.75,349.75,196.331625,168.404625,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-05-22,2023-05-22 13:25:12,PLAYER_021,Football,530.0,457.0,231.345,199.4805,484.978837,3776.19722,2023-06-16,2023-06-16 12:01:47
2023-05-22,2023-05-22 13:28:35,PLAYER_093,Football,567.5,557.25,257.92875,253.270125,524.268007,4534.408223,2023-06-16,2023-06-16 12:01:47
2023-05-22,2023-05-22 14:56:12,PLAYER_1129,Football,380.5,320.25,183.21075,154.200375,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-05-22,2023-05-22 14:57:10,PLAYER_567,Football,627.25,565.0,307.666125,277.1325,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-06-05,2023-06-05 13:58:38,PLAYER_021,Football,533.0,535.5,232.6545,233.74575,484.978837,3776.19722,2023-06-16,2023-06-16 12:01:47
2023-06-05,2023-06-05 15:15:43,PLAYER_342,Football,585.5,595.0,292.45725,297.2025,490.845504,4463.820471,2023-06-16,2023-06-16 12:01:47
2023-06-12,2023-06-12 14:13:05,PLAYER_093,Football,572.75,531.5,265.469625,246.35025,524.268007,4534.408223,2023-06-16,2023-06-16 12:01:47
2023-06-14,2023-06-14 16:53:05,PLAYER_1128,Womens Basketball,412.75,308.5,180.165375,134.66025,236.491145,1728.241703,2023-08-28,2023-08-28 11:50:00
2023-06-15,2023-06-15 15:38:48,PLAYER_1129,Football,505.5,418.25,252.49725,208.915875,468.943833,3917.452583,2023-06-16,2023-06-16 12:01:47
2023-06-15,2023-06-15 15:42:15,PLAYER_567,Football,575.75,526.25,282.405375,258.125625,522.974309,4682.977612,2023-06-16,2023-06-16 12:01:47
2023-06-15,2023-06-15 17:28:50,PLAYER_1128,Womens Basketball,293.75,238.0,128.221875,103.887,236.491145,1728.241703,2023-08-28,2023-08-28 11:50:00
2023-06-26,2023-06-26 15:52:38,PLAYER_154,Football,492.0,468.25,210.33,200.176875,489.071754,4088.721699,2023-06-27,2023-06-27 12:01:09
2023-06-26,2023-06-26 14:12:39,PLAYER_230,Football,427.0,380.5,209.4435,186.63525,481.566175,4517.544402,2023-06-27,2023-06-27 12:01:09
2023-06-26,2023-06-26 17:48:02,PLAYER_066,Mens Basketball,532.25,487.5,251.488125,230.34375,385.877484,2725.797717,2023-06-27,2023-06-27 16:40:01
2023-06-26,2023-06-26 17:45:09,PLAYER_1079,Mens Basketball,575.0,466.75,266.5125,216.338625,400.519213,3006.484924,2023-06-27,2023-06-27 16:40:01
2023-06-26,2023-06-26 17:44:18,PLAYER_1186,Mens Basketball,396.5,335.0,169.50375,143.2125,362.024671,2903.733967,2023-06-27,2023-06-27 16:40:01
2023-06-26,2023-06-26 17:45:55,PLAYER_557,Mens Basketball,439.25,415.0,203.592375,192.3525,335.304237,2961.473169,2023-06-27,2023-06-27 16:40:01
2023-06-26,2023-06-26 17:55:26,PLAYER_755,Mens Basketball,414.25,322.75,221.830875,172.832625,434.384211,3146.347709,2023-06-28,2023-06-28 16:45:00
2023-06-26,2023-06-26 17:50:41,PLAYER_988,Mens Basketball,406.0,397.5,202.797,198.55125,339.019134,2711.684092,2023-06-27,2023-06-27 16:40:01
2023-06-26,2023-06-26 20:07:21,PLAYER_1128,Womens Basketball,356.5,287.5,155.61225,125.49375,236.491145,1728.241703,2023-08-28,2023-08-28 11:50:00
2023-06-29,2023-06-29 13:42:17,PLAYER_021,Football,551.75,499.0,240.838875,217.8135,587.66637,4546.825401,2023-06-30,2023-06-30 12:03:07
2023-06-29,2023-06-29 14:20:17,PLAYER_093,Football,605.0,537.75,280.4175,249.247125,562.001469,4802.122804,2023-06-30,2023-06-30 12:03:07
2023-06-29,2023-06-29 15:45:44,PLAYER_1129,Football,526.75,469.75,258.370875,230.412375,454.091876,4199.637303,2023-07-05,2023-07-05 18:55:38
2023-06-29,2023-06-29 15:44:52,PLAYER_342,Football,562.0,541.75,255.429,246.225375,519.796404,5376.909297,2023-06-30,2023-06-30 12:03:07
2023-06-29,2023-06-29 15:46:42,PLAYER_567,Football,509.5,597.5,254.49525,298.45125,544.025503,5052.346102,2023-06-30,2023-06-30 12:03:07
2023-06-29,2023-06-29 17:25:43,PLAYER_555,Womens Basketball,219.75,192.0,91.965375,80.352,191.414695,1533.343007,2023-08-28,2023-08-28 11:50:00
2023-07-10,2023-07-10 12:11:04,PLAYER_1079,Mens Basketball,528.0,439.0,249.48,207.4275,435.470485,2991.409411,2023-07-10,2023-07-10 16:30:00
